readpair	integr_hotspot	chr1	pos1	chr2	pos2	EBV_cluster
A00295:260:HM53HDSXX:2:2319:3152:8954		14	47943111	NC_007605	37412	
A00295:260:HM53HDSXX:4:2357:20374:20306		14	49793438	NC_007605	112357	
A00295:260:HM53HDSXX:2:1476:23258:27586		14	51163424	NC_007605	79301	
A00295:260:HM53HDSXX:4:2638:13521:12101		14	51228224	NC_007605	139981	
A00295:260:HM53HDSXX:4:2638:13521:12101		14	51228225	NC_007605	140122	
A00295:260:HM53HDSXX:1:2326:20790:13322		14	51497038	NC_007605	95265	
A00295:260:HM53HDSXX:4:2519:9281:6104		14	52381004	NC_007605	161464	
A00295:260:HM53HDSXX:4:2237:3938:27007		14	53314650	NC_007605	122352	
A00295:260:HM53HDSXX:3:1259:16342:33771		14	53378563	NC_007605	137747	
A00295:260:HM53HDSXX:1:1162:30608:19742		14	54912356	NC_007605	151549	
A00295:260:HM53HDSXX:1:2446:22905:10254		14	55001309	NC_007605	133031	
A00295:260:HM53HDSXX:2:1622:11894:25974		14	59046152	NC_007605	163269	
A00295:260:HM53HDSXX:1:1248:20175:24439		14	60643334	NC_007605	158015	
A00295:260:HM53HDSXX:1:1248:20175:24439		14	60643335	NC_007605	158148	
A00295:260:HM53HDSXX:1:1305:24207:25034		14	61227205	NC_007605	77871	
A00295:260:HM53HDSXX:4:2601:4074:34788		14	62851150	NC_007605	9129	
A00295:260:HM53HDSXX:2:1205:25744:26569		14	63251491	NC_007605	76457	
A00295:260:HM53HDSXX:2:1613:16514:10989		14	63334091	NC_007605	158240	
A00295:260:HM53HDSXX:3:2175:6343:3834		14	65280260	NC_007605	137085	
A00295:260:HM53HDSXX:3:2175:6343:3834		14	65280261	NC_007605	137185	
A00295:260:HM53HDSXX:3:2309:6253:18709		14	67066239	NC_007605	85574	
A00295:260:HM53HDSXX:1:1644:5656:32581		14	69141790	NC_007605	111199	
A00295:260:HM53HDSXX:1:1644:5656:32581		14	69141791	NC_007605	111286	
A00295:260:HM53HDSXX:3:2472:15980:12007		14	69555926	NC_007605	138764	
A00295:260:HM53HDSXX:2:2101:30355:30389		14	69991261	NC_007605	38211	
A00295:260:HM53HDSXX:2:2101:30355:30389		14	69991262	NC_007605	38129	
A00295:260:HM53HDSXX:4:1277:29333:18474		14	70022404	NC_007605	90772	
A00295:260:HM53HDSXX:3:2458:22978:30076		14	71296371	NC_007605	99131	
A00295:260:HM53HDSXX:2:2664:26304:20306		14	72046653	NC_007605	42973	
A00295:260:HM53HDSXX:3:2323:11930:14732		14	73285425	NC_007605	69697	
A00295:260:HM53HDSXX:1:2455:27489:14027		14	76439394	NC_007605	9455	
A00295:260:HM53HDSXX:2:2447:27552:29293		14	77352548	NC_007605	138382	
A00295:260:HM53HDSXX:2:2447:27552:29293		14	77352549	NC_007605	138176	
A00295:260:HM53HDSXX:1:1536:6415:5650		14	77926261	NC_007605	87001	
A00295:260:HM53HDSXX:3:2265:8278:33082		14	78937610	NC_007605	103066	
A00295:260:HM53HDSXX:4:1655:17481:5525		14	79330345	NC_007605	118564	
A00295:260:HM53HDSXX:1:2326:19578:29387		14	81628888	NC_007605	1590	
A00295:260:HM53HDSXX:1:2326:19578:29387		14	81628888	NC_007605	1590	
A00295:260:HM53HDSXX:2:1239:32759:3302		14	81650081	NC_007605	163010	
A00295:260:HM53HDSXX:3:1309:24966:32236		14	81921988	NC_007605	97598	
A00295:260:HM53HDSXX:2:1624:3857:2973		14	81957530	NC_007605	110361	
A00295:260:HM53HDSXX:4:1453:17291:34820		14	82215664	NC_007605	111310	
A00295:260:HM53HDSXX:3:2525:26657:31469		14	82835755	NC_007605	66002	
A00295:260:HM53HDSXX:2:2549:11008:1986		14	83416086	NC_007605	80976	
A00295:260:HM53HDSXX:2:2549:11008:1986		14	83416086	NC_007605	81008	
A00295:260:HM53HDSXX:4:2518:16450:12915		14	84228129	NC_007605	99702	
A00295:260:HM53HDSXX:4:2518:16450:12915		14	84228130	NC_007605	99790	
A00295:260:HM53HDSXX:4:1329:26621:31375		14	86138747	NC_007605	80366	
A00295:260:HM53HDSXX:3:2424:27751:27508		14	87057638	NC_007605	140685	
A00295:260:HM53HDSXX:4:2422:7554:24690		14	87166637	NC_007605	67547	
A00295:260:HM53HDSXX:4:1136:18530:14137		14	87396305	NC_007605	138794	
A00295:260:HM53HDSXX:1:2555:25229:8797		14	87465259	NC_007605	59317	
A00295:260:HM53HDSXX:4:2517:11695:29356		14	87530544	NC_007605	140470	
A00295:260:HM53HDSXX:4:2517:11695:29356		14	87530545	NC_007605	140469	
A00295:260:HM53HDSXX:4:2529:32217:25441		14	88284622	NC_007605	138753	
A00295:260:HM53HDSXX:1:1461:29044:33692		14	89129979	NC_007605	134836	
A00295:260:HM53HDSXX:3:2163:3278:2691		14	89558119	NC_007605	153710	
A00295:260:HM53HDSXX:2:1246:20980:22858		14	89827338	NC_007605	36401	
A00295:260:HM53HDSXX:1:2527:24885:35947		14	90084229	NC_007605	118242	
A00295:260:HM53HDSXX:1:2527:24885:35947		14	90084230	NC_007605	118440	
A00295:260:HM53HDSXX:3:2253:22752:28557		14	91445632	NC_007605	107624	
A00295:260:HM53HDSXX:1:1445:8513:31360		14	92125739	NC_007605	105064	
A00295:260:HM53HDSXX:1:1445:8513:31360		14	92125740	NC_007605	105364	
A00295:260:HM53HDSXX:3:1557:20735:32393		14	92229468	NC_007605	112290	
A00295:260:HM53HDSXX:4:1659:19524:18615		14	92524853	NC_007605	89321	
A00295:260:HM53HDSXX:1:1178:22932:35822		14	93010758	NC_007605	57869	
A00295:260:HM53HDSXX:2:2666:30843:20087		14	93010760	NC_007605	139207	
A00295:260:HM53HDSXX:1:2464:10981:3630		14	93397461	NC_007605	122133	
A00295:260:HM53HDSXX:1:2464:10981:3630		14	93397462	NC_007605	121998	
A00295:260:HM53HDSXX:4:2568:31304:9925		14	93806824	NC_007605	136476	
A00295:260:HM53HDSXX:4:2410:24089:1376		14	93944399	NC_007605	140345	
A00295:260:HM53HDSXX:3:2308:27236:19820		14	94389985	NC_007605	167447	
A00295:260:HM53HDSXX:3:2572:1118:7279		14	98403813	NC_007605	165618	
A00295:260:HM53HDSXX:1:2644:28845:15687		14	99562165	NC_007605	136452	
A00295:260:HM53HDSXX:3:1550:32235:20682	14_hs1	14	99887280	NC_007605	36531	
A00295:260:HM53HDSXX:2:2451:13792:15170	14_hs1	14	99887282	NC_007605	139213	
A00295:260:HM53HDSXX:2:1202:20039:24862	14_hs1	14	99887284	NC_007605	36609	
A00295:260:HM53HDSXX:3:2203:29270:30639	14_hs1	14	99887284	NC_007605	158296	
A00295:260:HM53HDSXX:1:2453:19642:13244	14_hs1	14	99887286	NC_007605	36458	
A00295:260:HM53HDSXX:3:2141:18078:25316	14_hs1	14	99887286	NC_007605	36531	
A00295:260:HM53HDSXX:3:2304:5195:29935	14_hs1	14	99887286	NC_007605	36547	
A00295:260:HM53HDSXX:3:1112:30535:24627		14	100675433	NC_007605	140062	
A00295:260:HM53HDSXX:3:1112:30535:24627		14	100675434	NC_007605	140160	
A00295:260:HM53HDSXX:2:2668:20030:15515		14	100855201	NC_007605	69962	
A00295:260:HM53HDSXX:2:1172:21359:4977		14	101364087	NC_007605	57818	
A00295:260:HM53HDSXX:4:2645:20374:21621		14	102248453	NC_007605	9131	
A00295:260:HM53HDSXX:4:2645:20374:21621		14	102248454	NC_007605	9395	
A00295:260:HM53HDSXX:4:1622:10863:26130		14	102370264	NC_007605	77989	
A00295:260:HM53HDSXX:2:2513:28818:32456		14	103399213	NC_007605	40149	
A00295:260:HM53HDSXX:1:2529:23882:27946		14	103460915	NC_007605	68272	
A00295:260:HM53HDSXX:2:2232:19958:15640		14	107242627	NC_007605	95729	
A00295:260:HM53HDSXX:3:1475:4372:33771		15	21999957	NC_007605	114601	
A00295:260:HM53HDSXX:4:2310:32208:35477		15	22122900	NC_007605	44588	
A00295:260:HM53HDSXX:4:2456:6090:27132		15	22129647	NC_007605	168878	
A00295:260:HM53HDSXX:3:2571:4544:9862		15	22841405	NC_007605	97968	
A00295:260:HM53HDSXX:3:2503:8892:13573		15	23286627	NC_007605	4360	
A00295:260:HM53HDSXX:1:1328:12138:29434		15	23385085	NC_007605	144782	
A00295:260:HM53HDSXX:4:1273:21712:36182		15	23787183	NC_007605	135821	
A00295:260:HM53HDSXX:4:1202:26404:22044		15	25844957	NC_007605	151138	
A00295:260:HM53HDSXX:2:2107:27887:10739		15	26431374	NC_007605	79527	
A00295:260:HM53HDSXX:1:2175:22715:23390		15	26631177	NC_007605	54703	
A00295:260:HM53HDSXX:2:1363:2691:14606		15	27994549	NC_007605	135840	
A00295:260:HM53HDSXX:2:1165:2492:3458		15	28372059	NC_007605	127428	
A00295:260:HM53HDSXX:3:2503:8938:13651		15	28420618	NC_007605	4360	
A00295:260:HM53HDSXX:1:1238:9733:3662		15	29763261	NC_007605	120864	
A00295:260:HM53HDSXX:2:1556:22553:13495		15	30402544	NC_007605	100402	
A00295:260:HM53HDSXX:3:2233:6442:21324		15	30572096	NC_007605	8039	
A00295:260:HM53HDSXX:2:1574:5656:33051		15	30810185	NC_007605	116216	
A00295:260:HM53HDSXX:1:2424:24017:26209		15	31690432	NC_007605	136992	
A00295:260:HM53HDSXX:3:1144:7193:5713		15	34002865	NC_007605	9692	
A00295:260:HM53HDSXX:3:1446:8929:31078		15	35189274	NC_007605	77787	
A00295:260:HM53HDSXX:2:1515:27814:10802		15	37805434	NC_007605	128662	
A00295:260:HM53HDSXX:4:2404:20311:12555		15	38236013	NC_007605	63867	
A00295:260:HM53HDSXX:2:1420:7527:22200		15	38373374	NC_007605	149308	
A00295:260:HM53HDSXX:2:1420:7527:22200		15	38373374	NC_007605	149308	
A00295:260:HM53HDSXX:2:1420:8404:22310		15	38373374	NC_007605	149308	
A00295:260:HM53HDSXX:2:1420:8404:22310		15	38373374	NC_007605	149308	
A00295:260:HM53HDSXX:3:1113:26892:34820		15	38776565	NC_007605	36404	
A00295:260:HM53HDSXX:4:1560:12219:34084		15	39340116	NC_007605	106185	
A00295:260:HM53HDSXX:4:1309:17761:31375		15	39679825	NC_007605	138715	
A00295:260:HM53HDSXX:4:1144:2437:1204		15	39831269	NC_007605	63248	
A00295:260:HM53HDSXX:2:2652:25509:8281		15	40174785	NC_007605	101405	
A00295:260:HM53HDSXX:3:2404:7609:17206		15	41718883	NC_007605	95587	
A00295:260:HM53HDSXX:1:1402:28067:3349		15	41811445	NC_007605	91483	
A00295:260:HM53HDSXX:1:1402:28067:3349		15	41811446	NC_007605	91621	
A00295:260:HM53HDSXX:3:1555:22733:24392		15	44478135	NC_007605	108898	
A00295:260:HM53HDSXX:3:2673:16278:33035		15	44874947	NC_007605	151807	
A00295:260:HM53HDSXX:1:2623:2175:32753		15	44876917	NC_007605	41682	
A00295:260:HM53HDSXX:1:2309:23547:28933		15	46743669	NC_007605	72749	
A00295:260:HM53HDSXX:3:1677:14199:32503		15	47343546	NC_007605	87631	
A00295:260:HM53HDSXX:1:2252:21748:7185		15	48107301	NC_007605	104605	
A00295:260:HM53HDSXX:2:1343:17065:34334		15	48689074	NC_007605	140069	
A00295:260:HM53HDSXX:1:1106:21197:34068		15	51601201	NC_007605	52870	
A00295:260:HM53HDSXX:2:1432:14082:19085		15	51764704	NC_007605	124726	
A00295:260:HM53HDSXX:4:1477:26630:4711		15	52221292	NC_007605	11633	
A00295:260:HM53HDSXX:4:2317:15139:17566		15	52368555	NC_007605	11362	
A00295:260:HM53HDSXX:3:2626:32524:26631		15	52528602	NC_007605	50075	
A00295:260:HM53HDSXX:1:2538:10547:13808		15	54262544	NC_007605	134742	
A00295:260:HM53HDSXX:1:2538:10547:13808		15	54262545	NC_007605	134703	
A00295:260:HM53HDSXX:1:2538:10375:13949		15	54262545	NC_007605	134703	
A00295:260:HM53HDSXX:1:2342:3034:20807		15	54836110	NC_007605	106365	
A00295:260:HM53HDSXX:4:1431:13928:10645		15	55108816	NC_007605	146331	
A00295:260:HM53HDSXX:2:2362:23430:10723		15	55218236	NC_007605	9513	
A00295:260:HM53HDSXX:2:2415:28248:11522		15	55218237	NC_007605	5871	
A00295:260:HM53HDSXX:1:1320:26304:15452		15	57284270	NC_007605	151120	
A00295:260:HM53HDSXX:2:1629:30382:31281		15	58111759	NC_007605	58307	
A00295:260:HM53HDSXX:2:2334:25256:6590		15	60186188	NC_007605	43804	
A00295:260:HM53HDSXX:1:1125:11831:33254		15	60638709	NC_007605	113240	
A00295:260:HM53HDSXX:3:1532:22959:19492		15	62580438	NC_007605	134325	
A00295:260:HM53HDSXX:2:2241:6696:23077		15	64163239	NC_007605	6097	
A00295:260:HM53HDSXX:2:2310:23845:36839		15	64344116	NC_007605	54346	
A00295:260:HM53HDSXX:3:1673:26946:20979		15	65112322	NC_007605	75307	
A00295:260:HM53HDSXX:1:2371:30020:11992		15	66035251	NC_007605	45731	
A00295:260:HM53HDSXX:2:1355:29369:12148		15	66968167	NC_007605	126318	
A00295:260:HM53HDSXX:3:1366:15329:3114		15	67602464	NC_007605	80694	
A00295:260:HM53HDSXX:3:1366:15329:3114		15	67602465	NC_007605	80872	
A00295:260:HM53HDSXX:3:1615:14543:25801		15	67792871	NC_007605	456	
A00295:260:HM53HDSXX:2:2155:29577:34334		15	68374440	NC_007605	90591	
A00295:260:HM53HDSXX:4:2574:21169:3897		15	69598667	NC_007605	118310	
A00295:260:HM53HDSXX:2:2138:31494:9596		15	69980977	NC_007605	44177	
A00295:260:HM53HDSXX:3:2348:31168:2174		15	71189074	NC_007605	136166	
A00295:260:HM53HDSXX:3:1344:30183:36417		15	73839147	NC_007605	149551	
A00295:260:HM53HDSXX:1:2529:22797:33019		15	73912949	NC_007605	166763	
A00295:260:HM53HDSXX:2:2142:18954:20917		15	74127519	NC_007605	63187	
A00295:260:HM53HDSXX:2:2552:14461:33959		15	74723945	NC_007605	151792	
A00295:260:HM53HDSXX:4:2506:2374:36667		15	76965873	NC_007605	138233	
A00295:260:HM53HDSXX:3:1174:11315:31548		15	78554932	NC_007605	138960	
A00295:260:HM53HDSXX:3:1217:27082:16736		15	80363944	NC_007605	70806	
A00295:260:HM53HDSXX:3:2248:12943:20525		15	82760743	NC_007605	70451	
A00295:260:HM53HDSXX:1:2470:24062:19492		15	83288276	NC_007605	147516	
A00295:260:HM53HDSXX:4:1543:32958:6089		15	83415366	NC_007605	144825	
A00295:260:HM53HDSXX:3:2634:3152:21887		15	84398160	NC_007605	140116	
A00295:260:HM53HDSXX:2:2455:1597:14779		15	84493485	NC_007605	88746	
A00295:260:HM53HDSXX:4:1177:24144:30279		15	84779600	NC_007605	76642	
A00295:260:HM53HDSXX:4:1351:5367:11036		15	86613879	NC_007605	35961	
A00295:260:HM53HDSXX:1:1529:10131:22013		15	87032864	NC_007605	53038	
A00295:260:HM53HDSXX:1:2614:24144:8015		15	87368786	NC_007605	91144	
A00295:260:HM53HDSXX:4:2570:32443:24486		15	88369093	NC_007605	42032	
A00295:260:HM53HDSXX:4:2570:32443:24486		15	88369094	NC_007605	41890	
A00295:260:HM53HDSXX:2:2345:23194:1579		15	89034614	NC_007605	133857	
A00295:260:HM53HDSXX:3:1153:31810:18474		15	89720187	NC_007605	11282	
A00295:260:HM53HDSXX:1:1431:6686:22060		15	91054612	NC_007605	139481	
A00295:260:HM53HDSXX:4:1514:15637:5838		15	91804227	NC_007605	126568	
A00295:260:HM53HDSXX:2:1421:3712:5321		15	93374328	NC_007605	135690	
A00295:260:HM53HDSXX:1:2154:29803:14497		15	93548724	NC_007605	84407	
A00295:260:HM53HDSXX:2:1669:12364:32612		15	93570545	NC_007605	46654	
A00295:260:HM53HDSXX:1:2503:18638:33646		15	93675489	NC_007605	156249	
A00295:260:HM53HDSXX:2:1410:25925:18082		15	94085359	NC_007605	60243	
A00295:260:HM53HDSXX:2:1410:25925:18082		15	94085360	NC_007605	60010	
A00295:260:HM53HDSXX:2:2644:8675:27445		15	94789475	NC_007605	80826	
A00295:260:HM53HDSXX:3:1165:17526:34100		15	94888477	NC_007605	106982	
A00295:260:HM53HDSXX:3:1165:17409:33520		15	94888478	NC_007605	106982	
A00295:260:HM53HDSXX:3:1165:17526:34100		15	94888478	NC_007605	106982	
A00295:260:HM53HDSXX:4:2267:23131:18286		15	95971288	NC_007605	72742	
A00295:260:HM53HDSXX:3:1363:4869:16939		15	96683601	NC_007605	74016	
A00295:260:HM53HDSXX:1:1201:16197:6308		15	98276364	NC_007605	151644	
A00295:260:HM53HDSXX:2:2627:21341:19225		15	100523599	NC_007605	50327	
A00295:260:HM53HDSXX:1:1176:14344:30780		15	100650479	NC_007605	65432	
A00295:260:HM53HDSXX:4:2264:18683:31281		15	101439859	NC_007605	139791	
A00295:260:HM53HDSXX:3:1117:19651:12164		15	101516350	NC_007605	137143	
A00295:260:HM53HDSXX:3:2672:24867:31626		15	102271785	NC_007605	97499	
A00295:260:HM53HDSXX:2:1273:14669:27806		16	1525715	NC_007605	97626	
A00295:260:HM53HDSXX:2:1273:14669:27806		16	1525716	NC_007605	97537	
A00295:260:HM53HDSXX:3:2523:25464:6198		16	2256790	NC_007605	7132	
A00295:260:HM53HDSXX:3:2523:25464:6198		16	2256791	NC_007605	7430	
A00295:260:HM53HDSXX:1:1416:11451:15342		16	2374410	NC_007605	45527	
A00295:260:HM53HDSXX:1:1416:11451:15342		16	2374411	NC_007605	45490	
A00295:260:HM53HDSXX:1:2634:15402:23124		16	4334822	NC_007605	55781	
A00295:260:HM53HDSXX:3:2371:17246:10974		16	4481927	NC_007605	109551	
A00295:260:HM53HDSXX:4:2456:29884:23187		16	4851243	NC_007605	91275	
A00295:260:HM53HDSXX:2:2452:11388:13823		16	4946135	NC_007605	128526	
A00295:260:HM53HDSXX:2:2452:11388:13823		16	4946135	NC_007605	128610	
A00295:260:HM53HDSXX:4:1144:21965:6026		16	5580926	NC_007605	8837	
A00295:260:HM53HDSXX:2:2458:11098:33583		16	6650133	NC_007605	114874	
A00295:260:HM53HDSXX:2:2626:19289:5274		16	9322776	NC_007605	161779	
A00295:260:HM53HDSXX:4:1201:14986:23844		16	10627152	NC_007605	162286	
A00295:260:HM53HDSXX:4:2539:4381:29966		16	10820631	NC_007605	58400	
A00295:260:HM53HDSXX:2:2267:15004:34710		16	13042645	NC_007605	59570	
A00295:260:HM53HDSXX:2:2267:15004:34710		16	13042646	NC_007605	59763	
A00295:260:HM53HDSXX:3:1145:14154:24690		16	14105782	NC_007605	43679	
A00295:260:HM53HDSXX:4:1106:31584:2707		16	15776695	NC_007605	65426	
A00295:260:HM53HDSXX:2:2413:2302:25895		16	15957999	NC_007605	151580	
A00295:260:HM53HDSXX:4:2201:31928:30859		16	16439526	NC_007605	80866	
A00295:260:HM53HDSXX:4:1416:20591:6370		16	17243518	NC_007605	52709	
A00295:260:HM53HDSXX:4:2539:29315:16783		16	17395031	NC_007605	52916	
A00295:260:HM53HDSXX:3:1145:5791:12085		16	17741089	NC_007605	152780	
A00295:260:HM53HDSXX:3:1145:5791:12085		16	17741089	NC_007605	152798	
A00295:260:HM53HDSXX:3:2272:31186:8469		16	19409826	NC_007605	57553	
A00295:260:HM53HDSXX:4:1145:1814:15374		16	20408918	NC_007605	71508	
A00295:260:HM53HDSXX:3:2624:30888:27305		16	21986154	NC_007605	49554	
A00295:260:HM53HDSXX:2:1661:26042:11866		16	23194385	NC_007605	2441	
A00295:260:HM53HDSXX:2:1661:26042:11866		16	23194386	NC_007605	2318	
A00295:260:HM53HDSXX:3:2349:3215:3521		16	26508752	NC_007605	2709	
A00295:260:HM53HDSXX:2:2269:32000:6997		16	26533917	NC_007605	2903	
A00295:260:HM53HDSXX:3:1233:18566:35775		16	27150070	NC_007605	36404	
A00295:260:HM53HDSXX:3:2136:16821:30311		16	28316968	NC_007605	159856	
A00295:260:HM53HDSXX:3:2305:20455:28714		16	28834253	NC_007605	40223	
A00295:260:HM53HDSXX:1:2639:9643:9612		16	29148059	NC_007605	83861	
A00295:260:HM53HDSXX:1:1562:19985:4820		16	29663070	NC_007605	129665	
A00295:260:HM53HDSXX:4:1366:18846:12774		16	31877950	NC_007605	129669	
A00295:260:HM53HDSXX:4:1668:25165:5368		16	33304406	NC_007605	94587	
A00295:260:HM53HDSXX:1:2439:28971:13401		16	46386325	NC_007605	104887	
A00295:260:HM53HDSXX:2:1206:7771:32988		16	46387025	NC_007605	103558	
A00295:260:HM53HDSXX:4:1467:17390:4523		16	46387559	NC_007605	42306	
A00295:260:HM53HDSXX:2:2503:8350:26788		16	46391596	NC_007605	130730	
A00295:260:HM53HDSXX:4:2611:14443:34898		16	46392112	NC_007605	157899	
A00295:260:HM53HDSXX:3:2568:28836:9690		16	46403448	NC_007605	60523	
A00295:260:HM53HDSXX:4:2277:12274:30796		16	46404900	NC_007605	122561	
A00295:260:HM53HDSXX:4:1467:17390:4523		16	46405318	NC_007605	42306	
A00295:260:HM53HDSXX:2:1642:11162:26741		16	46405753	NC_007605	124997	
A00295:260:HM53HDSXX:4:1266:2935:4789		16	46411314	NC_007605	121003	
A00295:260:HM53HDSXX:2:2159:14950:29168		16	46423684	NC_007605	168095	
A00295:260:HM53HDSXX:4:2132:24279:37027		16	46730180	NC_007605	47087	
A00295:260:HM53HDSXX:4:2132:24279:37027		16	46730181	NC_007605	47180	
A00295:260:HM53HDSXX:3:1419:3052:4617		16	47134347	NC_007605	10095	
A00295:260:HM53HDSXX:3:2341:25834:34366		16	47576568	NC_007605	147623	
A00295:260:HM53HDSXX:1:2226:20482:4022		16	47981843	NC_007605	158088	
A00295:260:HM53HDSXX:2:1229:2184:29074		16	48149374	NC_007605	166819	
A00295:260:HM53HDSXX:4:1540:3631:27978		16	48237853	NC_007605	76853	
A00295:260:HM53HDSXX:3:2269:10755:4711		16	50476755	NC_007605	36569	
A00295:260:HM53HDSXX:4:1250:3902:30076		16	53070448	NC_007605	66855	
A00295:260:HM53HDSXX:1:2422:17978:12962		16	53553129	NC_007605	63407	
A00295:260:HM53HDSXX:1:1647:1931:2738		16	54033937	NC_007605	90139	
A00295:260:HM53HDSXX:3:1319:32777:2957		16	56030605	NC_007605	104964	
A00295:260:HM53HDSXX:4:1461:23402:20228		16	59196030	NC_007605	155314	
A00295:260:HM53HDSXX:2:1251:32931:10363		16	59641295	NC_007605	122785	
A00295:260:HM53HDSXX:4:1549:22950:17503		16	59652250	NC_007605	51857	
A00295:260:HM53HDSXX:1:2643:8006:35399		16	60714693	NC_007605	105985	
A00295:260:HM53HDSXX:1:2643:8006:35399		16	60714762	NC_007605	105916	
A00295:260:HM53HDSXX:4:1325:13494:6605		16	63006000	NC_007605	11706	
A00295:260:HM53HDSXX:4:1664:26549:6104		16	63587482	NC_007605	105443	
A00295:260:HM53HDSXX:4:1664:27055:6167		16	63587482	NC_007605	105443	
A00295:260:HM53HDSXX:4:1664:26549:6104		16	63587517	NC_007605	105443	
A00295:260:HM53HDSXX:4:1664:27055:6167		16	63587517	NC_007605	105443	
A00295:260:HM53HDSXX:4:2539:25518:26428		16	68702339	NC_007605	155979	
A00295:260:HM53HDSXX:4:2309:14380:14873		16	69038690	NC_007605	121248	
A00295:260:HM53HDSXX:4:2306:16405:7858		16	69224381	NC_007605	160527	
A00295:260:HM53HDSXX:1:1207:11794:11021		16	70479155	NC_007605	132931	
A00295:260:HM53HDSXX:2:1465:4264:13855		16	70520466	NC_007605	157572	
A00295:260:HM53HDSXX:2:1465:4264:13855		16	70520467	NC_007605	157696	
A00295:260:HM53HDSXX:4:2202:13313:17973		16	70697446	NC_007605	70224	
A00295:260:HM53HDSXX:4:2202:13313:17973		16	70697447	NC_007605	70321	
A00295:260:HM53HDSXX:1:1228:17815:28714		16	71341417	NC_007605	129400	
A00295:260:HM53HDSXX:3:1357:14172:7936		16	71880621	NC_007605	6384	
A00295:260:HM53HDSXX:2:1232:22245:36448		16	73042900	NC_007605	84198	
A00295:260:HM53HDSXX:4:2157:18231:19664		16	75310473	NC_007605	51988	
A00295:260:HM53HDSXX:3:1533:14760:4977		16	75605826	NC_007605	89003	
A00295:260:HM53HDSXX:2:2604:30590:8437		16	76479088	NC_007605	90947	
A00295:260:HM53HDSXX:3:1347:20274:4257		16	76922570	NC_007605	114386	
A00295:260:HM53HDSXX:3:2319:23674:23202		16	77834076	NC_007605	124347	
A00295:260:HM53HDSXX:4:2663:26539:26381		16	79649966	NC_007605	60541	
A00295:260:HM53HDSXX:1:1119:3721:26256		16	80629706	NC_007605	99449	
A00295:260:HM53HDSXX:1:1439:15799:21339		16	81055539	NC_007605	122262	
A00295:260:HM53HDSXX:2:1645:26530:18223		16	81405941	NC_007605	58394	
A00295:260:HM53HDSXX:1:1545:25382:11318		16	82319999	NC_007605	106950	
A00295:260:HM53HDSXX:1:1545:25382:11318		16	82320000	NC_007605	107197	
A00295:260:HM53HDSXX:1:2628:22643:31939		16	82734557	NC_007605	139204	
A00295:260:HM53HDSXX:1:1154:1118:22999		16	84091365	NC_007605	140758	
A00295:260:HM53HDSXX:1:1532:3152:36855		16	85475300	NC_007605	55564	
A00295:260:HM53HDSXX:3:2428:15374:11083		16	86531224	NC_007605	51253	
A00295:260:HM53HDSXX:3:2154:14633:29841		16	87035559	NC_007605	137561	
A00295:260:HM53HDSXX:2:2321:18521:31563		16	87364323	NC_007605	4959	
A00295:260:HM53HDSXX:3:2128:29686:17613		16	88112398	NC_007605	71662	
A00295:260:HM53HDSXX:2:1162:25455:32643		17	3829351	NC_007605	78455	
A00295:260:HM53HDSXX:3:1244:18340:5541		17	6860786	NC_007605	567	
A00295:260:HM53HDSXX:3:1244:18340:5541		17	6860787	NC_007605	645	
A00295:260:HM53HDSXX:1:2617:20329:29935		17	7239004	NC_007605	46671	
A00295:260:HM53HDSXX:4:2453:8910:27884		17	7690147	NC_007605	169542	
A00295:260:HM53HDSXX:4:2309:10276:21887		17	7821804	NC_007605	145482	
A00295:260:HM53HDSXX:1:1513:26359:29230		17	8245123	NC_007605	114582	
A00295:260:HM53HDSXX:4:2326:21233:30499		17	8482929	NC_007605	105008	
A00295:260:HM53HDSXX:1:1524:10257:1251		17	8482930	NC_007605	104915	
A00295:260:HM53HDSXX:4:2326:21233:30499		17	8482930	NC_007605	104915	
A00295:260:HM53HDSXX:4:1326:30147:20948		17	8772867	NC_007605	77787	
A00295:260:HM53HDSXX:1:2326:24433:7263		17	9136843	NC_007605	113761	
A00295:260:HM53HDSXX:2:1640:4517:23844		17	10426412	NC_007605	76032	
A00295:260:HM53HDSXX:1:2634:6352:23484		17	10975917	NC_007605	160885	
A00295:260:HM53HDSXX:1:2634:6352:23484		17	10975918	NC_007605	160849	
A00295:260:HM53HDSXX:4:1150:14208:4836		17	12201496	NC_007605	158697	
A00295:260:HM53HDSXX:4:1150:14208:4836		17	12201497	NC_007605	158665	
A00295:260:HM53HDSXX:1:1458:6949:14121		17	14521314	NC_007605	164054	
A00295:260:HM53HDSXX:3:2201:28908:19742		17	14784501	NC_007605	53776	
A00295:260:HM53HDSXX:3:2201:28908:19742		17	14784502	NC_007605	53776	
A00295:260:HM53HDSXX:4:1306:19614:17675		17	15966747	NC_007605	2496	
A00295:260:HM53HDSXX:4:1306:19614:17675		17	15966748	NC_007605	2364	
A00295:260:HM53HDSXX:2:1533:10637:12461		17	16923301	NC_007605	48448	
A00295:260:HM53HDSXX:2:2575:19226:25895		17	17031482	NC_007605	50904	
A00295:260:HM53HDSXX:3:1472:9733:33035		17	18291622	NC_007605	95325	
A00295:260:HM53HDSXX:3:2644:25409:32033		17	18538475	NC_007605	86467	
A00295:260:HM53HDSXX:3:2460:26096:18286		17	18869901	NC_007605	78930	
A00295:260:HM53HDSXX:3:2460:26096:18286		17	18869902	NC_007605	78933	
